Key	Value
ENST00000368755.3	62
ENST00000368751.1	75
ENST00000468739.2	62
ENST00000368748.5	60
ENST00000368747.2	123
ENST00000368744.4	56
ENST00000368742.4	70
ENST00000683862.1	351
ENST00000359650.10	360
ENST00000368738.4	43
ENST00000368737.5	90
ENST00000368733.4	55
ENST00000329256.2	139
ENST00000368723.4	61
ENST00000496817.5	303
ENST00000368718.5	282
ENST00000354332.8	114
ENST00000368712.1	104
ENST00000368704.5	186
ENST00000368701.5	135
ENST00000392623.5	191
ENST00000292169.6	76
ENST00000368690.7	379
ENST00000368685.6	41
ENST00000361891.9	71
ENST00000368680.4	421
ENST00000435409.6	203
ENST00000271857.6	760
ENST00000368655.5	241
ENST00000361217.9	441
ENST00000368633.2	115
ENST00000621013.4	348
ENST00000368603.5	78
ENST00000271843.9	422
ENST00000368575.5	103
ENST00000651669.1	35
ENST00000368559.8	29
ENST00000651641.1	82
ENST00000368525.4	26
ENST00000368521.10	183
ENST00000428931.6	61
ENST00000696932.1	177
ENST00000324978.8	63
ENST00000672630.1	0
ENST00000368485.8	287
ENST00000304760.3	386
ENST00000368482.8	838
ENST00000292211.5	109
ENST00000368476.4	267
ENST00000368474.9	180
ENST00000618040.4	314
ENST00000368467.4	34
ENST00000368463.8	67
ENST00000368457.3	206
ENST00000448116.7	221
ENST00000308987.6	65
ENST00000315144.14	183
ENST00000392487.2	22
ENST00000368426.3	137
ENST00000295542.6	96
ENST00000356955.7	71
ENST00000427683.2	63
ENST00000368408.4	105
ENST00000368407.8	102
ENST00000368404.9	60
ENST00000368400.5	46
ENST00000334634.9	118
ENST00000620103.4	72
ENST00000368378.7	21
ENST00000368376.8	110
ENST00000368373.8	137
ENST00000361361.7	606
ENST00000302631.8	209
ENST00000368361.9	304
ENST00000368358.4	128
ENST00000342741.6	43
ENST00000467076.5	78
ENST00000368352.10	184
ENST00000392403.8	750
ENST00000245564.8	31
ENST00000368339.9	192
ENST00000368336.10	91
ENST00000368331.6	94
ENST00000368324.5	195
ENST00000368322.7	30
ENST00000368321.8	40
ENST00000368318.5	72
ENST00000361247.9	120
ENST00000480567.5	163
ENST00000368309.4	97
ENST00000368305.9	108
ENST00000361084.10	241
ENST00000532414.3	467
ENST00000683032.1	215
ENST00000355014.6	104
ENST00000423538.6	329
ENST00000567140.3	7
ENST00000368277.3	9
ENST00000368272.5	48
ENST00000335852.6	681
ENST00000361813.5	145
ENST00000405535.3	125
ENST00000362007.6	34
ENST00000295688.8	108
ENST00000470342.5	223
ENST00000537040.6	39
ENST00000348159.9	428
ENST00000361170.7	36
ENST00000368236.8	40
ENST00000680004.1	39
ENST00000255039.6	286
ENST00000329117.10	167
ENST00000368223.4	143
ENST00000368221.1	96
ENST00000368219.2	469
ENST00000368216.9	636
ENST00000361531.6	137
ENST00000357325.10	246
ENST00000271526.9	237
ENST00000392306.2	140
ENST00000524377.7	70
ENST00000368195.4	496
ENST00000338302.7	225
ENST00000337428.8	172
ENST00000368194.8	1412
ENST00000672100.1	175
ENST00000368192.9	93
ENST00000361835.8	153
ENST00000271532.2	141
ENST00000368186.9	173
ENST00000361516.8	59
ENST00000368176.8	83
ENST00000368174.5	107
ENST00000359209.11	32
ENST00000674085.2	207
ENST00000289429.6	246
ENST00000368170.8	142
ENST00000368168.4	108
ENST00000368167.8	95
ENST00000641042.1	366
ENST00000641971.1	224
ENST00000641282.1	146
ENST00000641540.1	256
ENST00000641002.1	247
ENST00000643759.2	198
ENST00000368145.2	55
ENST00000641846.1	193
ENST00000641131.1	41
ENST00000368141.5	227
ENST00000368140.6	245
ENST00000368131.8	290
ENST00000695580.1	166
ENST00000368124.8	157
ENST00000368121.6	129
ENST00000368115.5	99
ENST00000642080.1	216
ENST00000255040.3	96
ENST00000255030.9	104
ENST00000368107.2	139
ENST00000368106.4	65
ENST00000289707.10	26
ENST00000368100.1	136
ENST00000368099.9	67
ENST00000368097.9	86
ENST00000368094.6	215
ENST00000368093.4	100
ENST00000638728.1	151
ENST00000368090.5	251
ENST00000368088.4	274
ENST00000314485.12	147
ENST00000361216.8	103
ENST00000368081.9	438
ENST00000368078.8	177
ENST00000360472.9	141
ENST00000368074.6	201
ENST00000368072.10	9
ENST00000241704.8	80
ENST00000294785.10	14
ENST00000302101.6	442
ENST00000368061.3	496
ENST00000368057.8	63
ENST00000368054.8	59
ENST00000302035.11	99
ENST00000368046.8	59
ENST00000368043.8	55
ENST00000263285.11	14
ENST00000368033.7	83
ENST00000326245.4	126
ENST00000368029.4	68
ENST00000368026.11	79
ENST00000423014.3	75
ENST00000368021.7	205
ENST00000368013.8	267
ENST00000368012.4	262
ENST00000368011.9	175
ENST00000368010.4	11
ENST00000368009.7	72
ENST00000490843.6	210
ENST00000368003.6	20
ENST00000289865.12	221
ENST00000367999.9	255
ENST00000622395.4	727
ENST00000367996.6	427
ENST00000676600.1	166
ENST00000289902.2	27
ENST00000367990.7	58
ENST00000367987.1	186
ENST00000367980.6	203
ENST00000504449.2	230
ENST00000533357.5	63
ENST00000367975.7	25
ENST00000367974.2	8
ENST00000271450.12	11
ENST00000309758.6	119
ENST00000443193.6	82
ENST00000650385.1	82
ENST00000358671.10	99
ENST00000367959.6	242
ENST00000367948.7	234
ENST00000367943.5	16
ENST00000367942.4	41
ENST00000367940.2	210
ENST00000530878.5	404
ENST00000367935.10	64
ENST00000426197.2	73
ENST00000367929.3	120
ENST00000489294.2	183
ENST00000367925.6	113
ENST00000367921.8	359
ENST00000254521.8	99
ENST00000367911.3	18
ENST00000367909.11	124
ENST00000530507.5	68
ENST00000367900.7	152
ENST00000420696.7	639
ENST00000294816.6	194
ENST00000359842.10	233
ENST00000294818.2	297
ENST00000367884.6	141
ENST00000354775.5	4
ENST00000612311.4	18
ENST00000367879.9	220
ENST00000338353.3	590
ENST00000367875.1	360
ENST00000367874.5	31
ENST00000271417.8	272
ENST00000367872.9	73
ENST00000367868.4	90
ENST00000361200.7	136
ENST00000367866.7	12
ENST00000362089.10	64
ENST00000370509.5	21
ENST00000367854.8	192
ENST00000359523.7	170
ENST00000367851.9	217
ENST00000271373.9	191
ENST00000367840.4	229
ENST00000682931.1	236
ENST00000367833.7	116
ENST00000271375.7	76
ENST00000367821.8	214
ENST00000367819.3	33
ENST00000367818.4	33
ENST00000367817.4	32
ENST00000690184.1	196
ENST00000367811.8	87
ENST00000367808.8	198
ENST00000367806.8	210
ENST00000236137.10	178
ENST00000367797.9	95
ENST00000263686.11	50
ENST00000359326.9	356
ENST00000650983.1	165
ENST00000333360.12	157
ENST00000310392.5	295
ENST00000367772.8	222
ENST00000361580.7	228
ENST00000439373.3	149
ENST00000239461.11	88
ENST00000367759.9	91
ENST00000367755.9	83
ENST00000209929.10	66
ENST00000617670.6	136
ENST00000367749.4	381
ENST00000338920.8	237
ENST00000037502.11	77
ENST00000236192.12	205
ENST00000361735.4	308
ENST00000355305.9	157
ENST00000344529.5	290
ENST00000367727.9	201
ENST00000263688.4	286
ENST00000367721.3	99
ENST00000281834.4	155
ENST00000340385.6	63
ENST00000367714.4	401
ENST00000333279.3	50
ENST00000417563.3	184
ENST00000209884.5	139
ENST00000682279.1	773
ENST00000649689.2	557
ENST00000367701.10	248
ENST00000367698.4	68
ENST00000258349.8	79
ENST00000251507.8	174
ENST00000367685.5	148
ENST00000367679.7	234
ENST00000476371.1	17
ENST00000239462.9	138
ENST00000444639.5	467
ENST00000263525.6	555
ENST00000367669.8	308
ENST00000367662.5	1160
ENST00000361833.7	36
ENST00000361539.5	851
ENST00000308284.11	233
ENST00000367649.8	389
ENST00000319416.7	80
ENST00000367635.8	259
ENST00000367629.1	308
ENST00000263733.5	338
ENST00000367627.8	59
ENST00000502732.6	280
ENST00000367619.8	148
ENST00000367618.8	136
ENST00000367615.9	84
ENST00000444136.6	308
ENST00000341785.5	268
ENST00000367612.7	388
ENST00000528443.6	461
ENST00000367607.8	346
ENST00000367602.8	39
ENST00000263726.4	266
ENST00000642319.1	688
ENST00000367590.9	180
ENST00000367588.9	347
ENST00000258301.6	197
ENST00000367580.6	25
ENST00000367577.7	203
ENST00000367573.7	228
ENST00000339948.3	208
ENST00000331872.11	125
ENST00000367565.2	182
ENST00000294854.13	20
ENST00000367559.7	254
ENST00000367558.6	130
ENST00000515211.2	527
ENST00000258317.6	22
ENST00000367549.4	132
ENST00000367547.8	33
ENST00000258341.5	297
ENST00000264144.5	89
ENST00000287713.7	113
ENST00000507469.5	118
ENST00000367535.8	130
ENST00000294742.6	98
ENST00000360851.4	178
ENST00000308641.6	275
ENST00000361927.9	371
ENST00000361641.6	80
ENST00000235307.7	464
ENST00000318130.13	212
ENST00000367511.4	152
ENST00000367510.8	94
ENST00000367506.10	241
ENST00000367501.7	94
ENST00000367498.8	537
ENST00000271588.9	389
ENST00000445192.7	45
ENST00000367478.9	225
ENST00000287859.11	156
ENST00000391997.3	80
ENST00000367468.10	133
ENST00000367466.4	156
ENST00000367462.5	467
ENST00000367460.4	176
ENST00000417209.2	174
ENST00000367459.8	20
ENST00000391995.7	286
ENST00000235382.7	33
ENST00000367451.8	89
ENST00000367446.7	210
ENST00000367439.8	32
ENST00000367435.5	170
ENST00000367434.5	715
ENST00000294725.14	131
ENST00000367429.9	75
ENST00000367425.9	47
ENST00000320493.10	114
ENST00000367416.6	137
ENST00000367415.8	143
ENST00000256785.5	109
ENST00000367412.2	37
ENST00000367409.9	232
ENST00000367405.5	188
ENST00000367400.8	161
ENST00000620048.6	325
ENST00000367393.8	20
ENST00000367387.6	452
ENST00000367385.9	307
ENST00000489986.1	24
ENST00000442510.8	141
ENST00000367362.8	138
ENST00000367353.2	109
ENST00000614960.4	0
ENST00000331314.11	152
ENST00000236925.8	49
ENST00000304244.5	57
ENST00000413687.3	282
ENST00000422435.2	317
ENST00000362061.4	87
ENST00000449188.3	606
ENST00000367332.5	93
ENST00000335211.9	131
ENST00000367324.8	197
ENST00000236918.11	0
ENST00000391967.7	18
ENST00000367312.5	65
ENST00000367309.1	229
ENST00000532460.5	153
ENST00000367296.8	420
ENST00000361565.9	53
ENST00000362011.7	97
ENST00000367288.5	208
ENST00000367287.5	24
ENST00000295640.9	19
ENST00000359651.7	3192
ENST00000367282.6	47
ENST00000272217.7	165
ENST00000367279.8	472
ENST00000367278.8	191
ENST00000646651.1	106
ENST00000391959.5	153
ENST00000367267.5	193
ENST00000367264.7	176
ENST00000367262.4	51
ENST00000367261.8	191
ENST00000340990.10	222
ENST00000367249.9	52
ENST00000367242.4	92
ENST00000241651.5	51
ENST00000309502.7	411
ENST00000255416.9	71
ENST00000255409.8	81
ENST00000367229.6	37
ENST00000290551.5	88
ENST00000354955.5	97
ENST00000343110.3	149
ENST00000367222.7	106
ENST00000357681.10	852
ENST00000442561.7	383
ENST00000550078.3	1900
ENST00000367212.7	540
ENST00000414487.7	61
ENST00000367204.6	598
ENST00000367202.9	192
ENST00000272190.9	44
ENST00000367194.5	154
ENST00000308302.4	82
ENST00000272203.8	330
ENST00000367188.5	406
ENST00000684373.1	534
ENST00000367182.8	139
ENST00000367176.7	388
ENST00000339876.11	330
ENST00000331830.7	269
ENST00000367167.4	140
ENST00000264515.11	105
ENST00000367162.8	167
ENST00000358024.8	619
ENST00000539253.5	544
ENST00000367151.4	46
ENST00000429964.7	149
ENST00000367147.9	56
ENST00000357992.9	389
ENST00000367145.4	346
ENST00000367142.5	209
ENST00000367139.8	340
ENST00000367137.4	1037
ENST00000367136.5	60
ENST00000367135.8	110
ENST00000617991.4	304
ENST00000358184.7	104
ENST00000603488.5	176
ENST00000367126.5	498
ENST00000367128.8	814
ENST00000573034.8	652
ENST00000581977.7	345
ENST00000579436.7	72
ENST00000271764.7	123
ENST00000367109.8	168
ENST00000367103.4	325
ENST00000423557.1	59
ENST00000659997.3	454
ENST00000367098.6	94
ENST00000391929.7	275
ENST00000367091.8	87
ENST00000356495.5	184
ENST00000324852.9	335
ENST00000359470.6	259
ENST00000367079.3	73
ENST00000315927.9	178
ENST00000367078.8	137
ENST00000367070.8	223
ENST00000367063.6	234
ENST00000367057.8	91
ENST00000367049.9	111
ENST00000322875.8	156
ENST00000310833.12	45
ENST00000367033.4	822
ENST00000009105.5	245
ENST00000391911.5	390
ENST00000367029.5	170
ENST00000367028.6	154
ENST00000367024.5	516
ENST00000294811.2	257
ENST00000367021.8	271
ENST00000491415.7	92
ENST00000472886.5	14
ENST00000367012.4	233
ENST00000261458.8	246
ENST00000639952.1	220
ENST00000419091.7	195
ENST00000367004.3	60
ENST00000680073.1	406
ENST00000367001.5	549
ENST00000366999.9	142
ENST00000366996.1	816
ENST00000366994.8	120
ENST00000366991.5	143
ENST00000261461.7	701
ENST00000261455.9	129
ENST00000366988.5	24
ENST00000366987.6	154
ENST00000294829.5	404
ENST00000243440.2	78
ENST00000366977.8	14
ENST00000532324.5	94
ENST00000332912.3	108
ENST00000366971.9	178
ENST00000517399.3	404
ENST00000366962.8	196
ENST00000366960.8	164
ENST00000366958.9	578
ENST00000366957.10	96
ENST00000366956.10	574
ENST00000366955.8	168
ENST00000391894.6	183
ENST00000259154.9	382
ENST00000307340.8	439
ENST00000408911.8	130
ENST00000366935.8	119
ENST00000366933.5	35
ENST00000366932.4	24
ENST00000366930.9	1366
ENST00000366928.10	13
ENST00000651890.2	676
ENST00000366926.4	117
ENST00000366923.8	117
ENST00000322067.12	111
ENST00000366922.3	85
ENST00000358951.7	116
ENST00000611084.4	640
ENST00000294889.6	40
ENST00000366913.8	210
ENST00000366910.10	32
ENST00000366903.8	415
ENST00000366899.4	152
ENST00000343410.7	60
ENST00000352967.9	209
ENST00000344922.10	14
ENST00000340020.11	174
ENST00000340934.10	395
ENST00000360827.6	149
ENST00000284476.7	164
ENST00000642603.2	607
ENST00000681669.1	293
ENST00000366875.5	61
ENST00000366872.10	55
ENST00000295006.6	102
ENST00000343537.12	267
ENST00000366862.10	19
ENST00000391877.3	71
ENST00000281701.11	45
ENST00000465271.6	46
ENST00000678917.1	692
ENST00000272133.4	858
ENST00000400952.7	202
ENST00000272163.9	99
ENST00000366844.7	452
ENST00000304786.12	115
ENST00000614058.4	209
ENST00000366835.8	282
ENST00000272134.5	80
ENST00000343818.11	140
ENST00000366820.10	80
ENST00000272091.8	31
ENST00000366813.1	375
ENST00000366812.6	66
ENST00000366810.6	18
ENST00000328205.9	546
ENST00000366794.10	164
ENST00000366788.8	141
ENST00000272117.8	241
ENST00000366782.6	599
ENST00000366777.4	115
ENST00000366769.7	1292
ENST00000617596.5	110
ENST00000366757.4	42
ENST00000272164.6	45
ENST00000284523.2	131
ENST00000272102.10	95
ENST00000272139.5	98
ENST00000366742.5	162
ENST00000366730.5	200
ENST00000366714.3	97
ENST00000366711.4	13
ENST00000570156.7	160
ENST00000284551.11	274
ENST00000295033.7	131
ENST00000366696.2	35
ENST00000689584.1	56
ENST00000620438.2	27
ENST00000305943.9	107
ENST00000366691.4	264
ENST00000366690.5	229
ENST00000366687.5	52
ENST00000366684.7	103
ENST00000261396.6	92
ENST00000344517.5	55
ENST00000258281.7	241
ENST00000258243.7	123
ENST00000366672.5	43
ENST00000391860.7	404
ENST00000366669.9	126
ENST00000271971.7	109
ENST00000366663.10	9
ENST00000366661.9	31
ENST00000310256.7	12
ENST00000366654.5	43
ENST00000366653.6	912
ENST00000366649.7	34
ENST00000366647.9	167
ENST00000366645.1	107
ENST00000295050.12	91
ENST00000366641.4	399
ENST00000366639.9	142
ENST00000439617.8	78
ENST00000674635.1	583
ENST00000366628.10	100
ENST00000258229.14	247
ENST00000366624.8	305
ENST00000366621.8	66
ENST00000366617.3	228
ENST00000366612.1	545
ENST00000040877.2	76
ENST00000366609.4	684
ENST00000366607.5	122
ENST00000408888.8	24
ENST00000366603.6	377
ENST00000358966.6	84
ENST00000645205.1	803
ENST00000642610.2	109
ENST00000366600.8	200
ENST00000484517.2	101
ENST00000389793.7	161
ENST00000264187.7	11
ENST00000366592.8	84
ENST00000354619.10	175
ENST00000359362.6	217
ENST00000366584.9	183
ENST00000366582.8	127
ENST00000542672.7	175
ENST00000366577.10	412
ENST00000464121.3	69
ENST00000366574.7	338
ENST00000611898.4	287
ENST00000676433.1	603
ENST00000319653.14	227
ENST00000318160.5	273
ENST00000366565.5	382
ENST00000366560.4	33
ENST00000366559.9	67
ENST00000366554.3	115
ENST00000366553.3	795
ENST00000366548.8	569
ENST00000357246.4	90
ENST00000536534.7	421
ENST00000366542.6	283
ENST00000366541.8	133
ENST00000673466.1	316
ENST00000358704.4	149
ENST00000308105.5	113
ENST00000366535.4	92
ENST00000366534.9	157
ENST00000302550.16	188
ENST00000411948.7	57
ENST00000640218.2	236
ENST00000366523.6	452
ENST00000407071.7	440
ENST00000490107.6	62
ENST00000366514.5	123
ENST00000366513.9	259
ENST00000366510.4	14
ENST00000326225.3	97
ENST00000339986.8	149
ENST00000366503.3	215
ENST00000343381.10	173
ENST00000543802.3	143
ENST00000294753.8	465
ENST00000641527.1	1680
ENST00000366488.5	58
ENST00000641802.1	674
ENST00000642119.1	338
ENST00000641444.1	378
ENST00000366485.2	704
ENST00000408896.4	274
ENST00000641093.1	297
ENST00000366481.4	60
ENST00000641945.2	287
ENST00000355281.2	100
ENST00000366479.4	96
ENST00000359959.4	66
ENST00000358120.4	214
ENST00000641211.1	147
ENST00000641626.1	55
ENST00000641868.1	183
ENST00000318021.4	22
ENST00000641276.1	268
ENST00000641644.1	467
ENST00000642130.1	403
ENST00000641363.1	0
ENST00000641501.1	149
ENST00000641069.1	57
ENST00000642090.1	237
ENST00000641268.1	54
ENST00000460972.4	89
ENST00000342623.5	24
ENST00000590317.4	252
ENST00000366472.6	512
ENST00000306562.8	802
ENST00000451251.5	346
ENST00000329291.6	155
ENST00000327669.5	120
ENST00000356150.10	48
ENST00000272067.11	18
ENST00000403610.9	136
ENST00000281017.8	61
ENST00000308624.10	148
ENST00000345913.8	91
ENST00000252804.9	60
ENST00000428368.7	887
ENST00000382125.9	129
ENST00000324266.10	187
ENST00000327435.11	44
ENST00000315212.4	73
ENST00000645674.2	109
ENST00000349077.9	83
ENST00000252505.4	157
ENST00000399143.9	177
ENST00000322002.5	338
ENST00000256722.10	211
ENST00000680607.1	1488
ENST00000320892.11	422
ENST00000234091.8	860
ENST00000256707.8	170
ENST00000305997.8	70
ENST00000281419.8	293
ENST00000360635.7	897
ENST00000238112.8	120
ENST00000497473.6	16
ENST00000310823.8	225
ENST00000238081.8	139
ENST00000263663.10	68
ENST00000324907.14	141
ENST00000305883.6	167
ENST00000381813.5	188
ENST00000641198.1	229
ENST00000307845.8	384
ENST00000699835.1	954
ENST00000381685.10	114
ENST00000381661.3	109
ENST00000617249.4	0
ENST00000295082.3	493
ENST00000381585.8	207
ENST00000295083.8	80
ENST00000315872.11	500
ENST00000381525.8	282
ENST00000381486.7	371
ENST00000306928.6	66
ENST00000449576.6	53
ENST00000155926.9	1372
ENST00000331243.4	517
ENST00000281513.10	30
ENST00000233084.8	66
ENST00000281043.4	311
ENST00000381323.7	221
ENST00000399080.3	25
ENST00000295156.9	228
ENST00000402989.5	401
ENST00000381254.7	223
ENST00000281047.4	59
ENST00000403915.5	451
ENST00000381249.4	81
ENST00000359846.6	78
ENST00000272223.3	315
ENST00000333610.4	129
ENST00000345530.8	90
ENST00000407540.8	37
ENST00000175091.5	108
ENST00000254351.9	263
ENST00000361078.7	266
ENST00000272233.6	392
ENST00000304031.8	35
ENST00000272224.5	96
ENST00000237822.8	67
ENST00000233242.5	128
