Key	Value
ENST00000368926.6	1120
ENST00000540998.5	807
ENST00000368921.5	433
ENST00000368916.1	1262
ENST00000368913.7	3015
ENST00000368910.4	658
ENST00000368905.9	699
ENST00000368908.10	1325
ENST00000295314.9	1135
ENST00000368892.9	1168
ENST00000368888.9	2131
ENST00000368881.8	1214
ENST00000336715.11	3825
ENST00000368875.6	3065
ENST00000452671.7	2021
ENST00000368868.10	1480
ENST00000290541.7	807
ENST00000271715.7	4574
ENST00000271636.12	3752
ENST00000368849.8	1228
ENST00000458013.7	1775
ENST00000290583.9	2178
ENST00000479191.2	291
ENST00000368830.8	818
ENST00000400999.7	772
ENST00000458431.6	1811
ENST00000368820.4	1982
ENST00000318247.7	1592
ENST00000694868.1	1447
ENST00000368817.10	888
ENST00000368814.8	773
ENST00000368811.8	420
ENST00000271638.3	404
ENST00000368806.2	2777
ENST00000614923.2	5914
ENST00000316073.3	2417
ENST00000368801.4	8626
ENST00000368799.2	12255
ENST00000388718.5	7246
ENST00000271835.3	1548
ENST00000334269.3	571
ENST00000368790.4	390
ENST00000368789.2	340
ENST00000368787.4	345
ENST00000684028.1	358
ENST00000368784.2	401
ENST00000368783.2	401
ENST00000368780.4	384
ENST00000368779.2	388
ENST00000368777.2	553
ENST00000368775.3	750
ENST00000606109.2	1800
ENST00000334371.4	427
ENST00000368770.4	427
ENST00000326233.7	415
ENST00000607093.2	425
ENST00000360090.4	830
ENST00000335123.4	330
ENST00000431011.3	417
ENST00000368765.4	493
ENST00000368764.4	1818
ENST00000328051.3	304
ENST00000368762.2	331
ENST00000331860.7	657
ENST00000307098.5	331
ENST00000368758.3	395
ENST00000392653.3	277
ENST00000368755.3	278
ENST00000368751.1	291
ENST00000468739.2	278
ENST00000368748.5	279
ENST00000368747.2	417
ENST00000368744.4	404
ENST00000368742.4	1006
ENST00000683862.1	1374
ENST00000359650.10	1479
ENST00000368738.4	385
ENST00000368737.5	366
ENST00000368733.4	334
ENST00000329256.2	442
ENST00000368723.4	364
ENST00000496817.5	573
ENST00000368718.5	558
ENST00000354332.8	417
ENST00000368712.1	407
ENST00000368704.5	495
ENST00000368701.5	447
ENST00000392623.5	485
ENST00000292169.6	358
ENST00000368690.7	1126
ENST00000368685.6	449
ENST00000361891.9	1241
ENST00000368680.4	3604
ENST00000435409.6	3329
ENST00000271857.6	3193
ENST00000368655.5	2020
ENST00000361217.9	4929
ENST00000368633.2	2194
ENST00000621013.4	1320
ENST00000368603.5	1263
ENST00000271843.9	860
ENST00000368575.5	712
ENST00000651669.1	287
ENST00000368559.8	5693
ENST00000651641.1	937
ENST00000368525.4	329
ENST00000368521.10	942
ENST00000428931.6	3322
ENST00000696932.1	1014
ENST00000324978.8	966
ENST00000672630.1	3669
ENST00000368485.8	1691
ENST00000304760.3	1871
ENST00000368482.8	1891
ENST00000292211.5	1375
ENST00000368476.4	1773
ENST00000368474.9	3858
ENST00000618040.4	2552
ENST00000368467.4	610
ENST00000368463.8	2260
ENST00000368457.3	1424
ENST00000448116.7	1973
ENST00000308987.6	302
ENST00000315144.14	1653
ENST00000392487.2	205
ENST00000368426.3	1754
ENST00000295542.6	2214
ENST00000356955.7	2660
ENST00000427683.2	684
ENST00000368408.4	819
ENST00000368407.8	717
ENST00000368404.9	723
ENST00000368400.5	322
ENST00000334634.9	2395
ENST00000620103.4	1497
ENST00000368378.7	2889
ENST00000368376.8	1508
ENST00000368373.8	1745
ENST00000361361.7	2610
ENST00000302631.8	1250
ENST00000368361.9	1801
ENST00000368358.4	2450
ENST00000342741.6	1765
ENST00000467076.5	1137
ENST00000368352.10	2890
ENST00000392403.8	9642
ENST00000245564.8	1741
ENST00000368339.9	2856
ENST00000368336.10	1285
ENST00000368331.6	6817
ENST00000368324.5	1488
ENST00000368322.7	738
ENST00000368321.8	1882
ENST00000368318.5	1194
ENST00000361247.9	3078
ENST00000480567.5	712
ENST00000368309.4	1900
ENST00000368305.9	483
ENST00000361084.10	880
ENST00000532414.3	2027
ENST00000683032.1	2207
ENST00000355014.6	2387
ENST00000423538.6	1295
ENST00000567140.3	433
ENST00000368277.3	624
ENST00000368272.5	348
ENST00000335852.6	1734
ENST00000361813.5	3193
ENST00000405535.3	1307
ENST00000362007.6	1252
ENST00000295688.8	1743
ENST00000470342.5	523
ENST00000537040.6	1413
ENST00000348159.9	1991
ENST00000361170.7	4929
ENST00000368236.8	1786
ENST00000680004.1	903
ENST00000255039.6	1306
ENST00000329117.10	2900
ENST00000368223.4	5006
ENST00000368221.1	510
ENST00000368219.2	1528
ENST00000368216.9	2061
ENST00000361531.6	785
ENST00000357325.10	966
ENST00000271526.9	1710
ENST00000392306.2	1337
ENST00000524377.7	2458
ENST00000368195.4	4387
ENST00000338302.7	3336
ENST00000337428.8	1849
ENST00000368194.8	6098
ENST00000672100.1	1258
ENST00000368192.9	1629
ENST00000361835.8	3084
ENST00000271532.2	1686
ENST00000368186.9	2399
ENST00000361516.8	1583
ENST00000368176.8	1370
ENST00000368174.5	1148
ENST00000359209.11	2303
ENST00000674085.2	1212
ENST00000289429.6	1227
ENST00000368170.8	1141
ENST00000368168.4	1107
ENST00000368167.8	1259
ENST00000641042.1	1302
ENST00000641971.1	1163
ENST00000641282.1	1121
ENST00000641540.1	1207
ENST00000641002.1	1186
ENST00000643759.2	7455
ENST00000368145.2	1000
ENST00000641846.1	1129
ENST00000641131.1	992
ENST00000368141.5	1448
ENST00000368140.6	1721
ENST00000368131.8	2477
ENST00000695580.1	1195
ENST00000368124.8	1453
ENST00000368121.6	1143
ENST00000368115.5	870
ENST00000642080.1	1143
ENST00000255040.3	765
ENST00000255030.9	776
ENST00000368107.2	589
ENST00000368106.4	1367
ENST00000289707.10	881
ENST00000368100.1	1378
ENST00000368099.9	1720
ENST00000368097.9	683
ENST00000368094.6	3752
ENST00000368093.4	967
ENST00000638728.1	1288
ENST00000368090.5	1520
ENST00000368088.4	1453
ENST00000314485.12	1986
ENST00000361216.8	3163
ENST00000368081.9	3525
ENST00000368078.8	1365
ENST00000360472.9	531
ENST00000368074.6	1992
ENST00000368072.10	906
ENST00000241704.8	3752
ENST00000294785.10	2141
ENST00000302101.6	841
ENST00000368061.3	2059
ENST00000368057.8	1059
ENST00000368054.8	1043
ENST00000302035.11	1104
ENST00000368046.8	788
ENST00000368043.8	1060
ENST00000263285.11	1979
ENST00000368033.7	1193
ENST00000326245.4	1065
ENST00000368029.4	1043
ENST00000368026.11	976
ENST00000423014.3	420
ENST00000368021.7	1135
ENST00000368013.8	3570
ENST00000368012.4	1792
ENST00000368011.9	1222
ENST00000368010.4	473
ENST00000368009.7	1053
ENST00000490843.6	1164
ENST00000368003.6	521
ENST00000289865.12	1916
ENST00000367999.9	1686
ENST00000622395.4	1906
ENST00000367996.6	2938
ENST00000676600.1	1555
ENST00000289902.2	285
ENST00000367990.7	358
ENST00000367987.1	1110
ENST00000367980.6	1274
ENST00000504449.2	434
ENST00000533357.5	807
ENST00000367975.7	532
ENST00000367974.2	539
ENST00000271450.12	962
ENST00000309758.6	2048
ENST00000443193.6	844
ENST00000650385.1	781
ENST00000358671.10	1029
ENST00000367959.6	1388
ENST00000367948.7	1512
ENST00000367943.5	1036
ENST00000367942.4	2051
ENST00000367940.2	2463
ENST00000530878.5	1907
ENST00000367935.10	847
ENST00000426197.2	1018
ENST00000367929.3	516
ENST00000489294.2	1440
ENST00000367925.6	1679
ENST00000367921.8	2924
ENST00000254521.8	1122
ENST00000367911.3	924
ENST00000367909.11	739
ENST00000530507.5	623
ENST00000367900.7	1544
ENST00000420696.7	1929
ENST00000294816.6	1340
ENST00000359842.10	1622
ENST00000294818.2	1236
ENST00000367884.6	597
ENST00000354775.5	1558
ENST00000612311.4	735
ENST00000367879.9	1003
ENST00000338353.3	1373
ENST00000367875.1	2187
ENST00000367874.5	1036
ENST00000271417.8	2189
ENST00000367872.9	1375
ENST00000367868.4	1047
ENST00000361200.7	3610
ENST00000367866.7	2310
ENST00000362089.10	556
ENST00000370509.5	681
ENST00000367854.8	1440
ENST00000359523.7	977
ENST00000367851.9	5047
ENST00000271373.9	572
ENST00000367840.4	3082
ENST00000682931.1	1823
ENST00000367833.7	932
ENST00000271375.7	556
ENST00000367821.8	1558
ENST00000367819.3	375
ENST00000367818.4	375
ENST00000367817.4	635
ENST00000690184.1	1105
ENST00000367811.8	1215
ENST00000367808.8	1398
ENST00000367806.8	1737
ENST00000236137.10	1669
ENST00000367797.9	6767
ENST00000263686.11	2540
ENST00000359326.9	2915
ENST00000650983.1	1320
ENST00000333360.12	1987
ENST00000310392.5	1411
ENST00000367772.8	2448
ENST00000361580.7	2604
ENST00000439373.3	998
ENST00000239461.11	823
ENST00000367759.9	2674
ENST00000367755.9	1679
ENST00000209929.10	1671
ENST00000617670.6	1732
ENST00000367749.4	2055
ENST00000338920.8	8688
ENST00000037502.11	1589
ENST00000236192.12	628
ENST00000361735.4	2405
ENST00000355305.9	2764
ENST00000344529.5	1181
ENST00000367727.9	750
ENST00000263688.4	4048
ENST00000367721.3	942
ENST00000281834.4	704
ENST00000340385.6	735
ENST00000367714.4	3773
ENST00000333279.3	848
ENST00000417563.3	715
ENST00000209884.5	1966
ENST00000682279.1	1805
ENST00000649689.2	2492
ENST00000367701.10	1757
ENST00000367698.4	1460
ENST00000258349.8	3478
ENST00000251507.8	2619
ENST00000367685.5	1231
ENST00000367679.7	918
ENST00000476371.1	401
ENST00000239462.9	4035
ENST00000444639.5	764
ENST00000263525.6	4629
ENST00000367669.8	2501
ENST00000367662.5	6533
ENST00000361833.7	3918
ENST00000361539.5	3200
ENST00000308284.11	3413
ENST00000367649.8	4229
ENST00000319416.7	779
ENST00000367635.8	2008
ENST00000367629.1	1781
ENST00000263733.5	1565
ENST00000367627.8	1250
ENST00000502732.6	3826
ENST00000367619.8	1798
ENST00000367618.8	3172
ENST00000367615.9	1233
ENST00000444136.6	3413
ENST00000341785.5	769
ENST00000367612.7	1798
ENST00000528443.6	2213
ENST00000367607.8	9697
ENST00000367602.8	2280
ENST00000263726.4	1436
ENST00000642319.1	1534
ENST00000367590.9	2268
ENST00000367588.9	3917
ENST00000258301.6	962
ENST00000367580.6	1048
ENST00000367577.7	1184
ENST00000367573.7	7167
ENST00000339948.3	1912
ENST00000331872.11	1244
ENST00000367565.2	1001
ENST00000294854.13	3248
ENST00000367559.7	2477
ENST00000367558.6	736
ENST00000515211.2	1067
ENST00000258317.6	982
ENST00000367549.4	3942
ENST00000367547.8	1992
ENST00000258341.5	5124
ENST00000264144.5	3668
ENST00000287713.7	1034
ENST00000507469.5	3652
ENST00000367535.8	1708
ENST00000294742.6	560
ENST00000360851.4	2482
ENST00000308641.6	1376
ENST00000361927.9	2249
ENST00000361641.6	605
ENST00000235307.7	827
ENST00000318130.13	3008
ENST00000367511.4	2936
ENST00000367510.8	1102
ENST00000367506.10	2440
ENST00000367501.7	2794
ENST00000367498.8	2463
ENST00000271588.9	17294
ENST00000445192.7	4257
ENST00000367478.9	7314
ENST00000287859.11	1518
ENST00000391997.3	818
ENST00000367468.10	1945
ENST00000367466.4	2403
ENST00000367462.5	2765
ENST00000367460.4	881
ENST00000417209.2	630
ENST00000367459.8	647
ENST00000391995.7	763
ENST00000235382.7	666
ENST00000367451.8	1154
ENST00000367446.7	1824
ENST00000367439.8	524
ENST00000367435.5	1763
ENST00000367434.5	1981
ENST00000294725.14	3536
ENST00000367429.9	3768
ENST00000367425.9	1037
ENST00000320493.10	1104
ENST00000367416.6	1868
ENST00000367415.8	953
ENST00000256785.5	1816
ENST00000367412.2	2020
ENST00000367409.9	10663
ENST00000367405.5	2915
ENST00000367400.8	4379
ENST00000620048.6	2650
ENST00000367393.8	455
ENST00000367387.6	1643
ENST00000367385.9	1213
ENST00000489986.1	396
ENST00000442510.8	4059
ENST00000367362.8	1761
ENST00000367353.2	2794
ENST00000614960.4	4944
ENST00000331314.11	2009
ENST00000236925.8	4516
ENST00000304244.5	1140
ENST00000413687.3	2016
ENST00000422435.2	5228
ENST00000362061.4	5706
ENST00000449188.3	1224
ENST00000367332.5	651
ENST00000335211.9	11255
ENST00000367324.8	2375
ENST00000236918.11	894
ENST00000391967.7	1569
ENST00000367312.5	626
ENST00000367309.1	610
ENST00000532460.5	732
ENST00000367296.8	6051
ENST00000361565.9	3176
ENST00000362011.7	688
ENST00000367288.5	2008
ENST00000367287.5	537
ENST00000295640.9	1969
ENST00000359651.7	4305
ENST00000367282.6	1490
ENST00000272217.7	723
ENST00000367279.8	1669
ENST00000367278.8	3092
ENST00000646651.1	697
ENST00000391959.5	3282
ENST00000367267.5	1450
ENST00000367264.7	4916
ENST00000367262.4	420
ENST00000367261.8	1895
ENST00000340990.10	1347
ENST00000367249.9	967
ENST00000367242.4	1220
ENST00000241651.5	723
ENST00000309502.7	1389
ENST00000255416.9	1502
ENST00000255409.8	1230
ENST00000367229.6	1435
ENST00000290551.5	562
ENST00000354955.5	1225
ENST00000343110.3	1295
ENST00000367222.7	1102
ENST00000357681.10	4467
ENST00000442561.7	1577
ENST00000550078.3	4837
ENST00000367212.7	2970
ENST00000414487.7	337
ENST00000367204.6	2464
ENST00000367202.9	1350
ENST00000272190.9	1262
ENST00000367194.5	568
ENST00000308302.4	478
ENST00000272203.8	3474
ENST00000367188.5	2545
ENST00000684373.1	5436
ENST00000367182.8	1609
ENST00000367176.7	2527
ENST00000339876.11	4050
ENST00000331830.7	3389
ENST00000367167.4	905
ENST00000264515.11	1719
ENST00000367162.8	2954
ENST00000358024.8	2746
ENST00000539253.5	1594
ENST00000367151.4	589
ENST00000429964.7	1571
ENST00000367147.9	1598
ENST00000357992.9	1682
ENST00000367145.4	2005
ENST00000367142.5	938
ENST00000367139.8	949
ENST00000367137.4	2576
ENST00000367136.5	1566
ENST00000367135.8	2483
ENST00000617991.4	901
ENST00000358184.7	1292
ENST00000603488.5	692
ENST00000367126.5	1770
ENST00000367128.8	1261
ENST00000573034.8	3865
ENST00000581977.7	2493
ENST00000579436.7	1326
ENST00000271764.7	1875
ENST00000367109.8	1932
ENST00000367103.4	1525
ENST00000423557.1	593
ENST00000659997.3	985
ENST00000367098.6	622
ENST00000391929.7	896
ENST00000367091.8	1257
ENST00000356495.5	2476
ENST00000324852.9	2066
ENST00000359470.6	2062
ENST00000367079.3	1486
ENST00000315927.9	1222
ENST00000367078.8	893
ENST00000367070.8	2014
ENST00000367063.6	1566
ENST00000367057.8	3367
ENST00000367049.9	7578
ENST00000322875.8	1353
ENST00000310833.12	1200
ENST00000367033.4	6504
ENST00000009105.5	1673
ENST00000391911.5	3906
ENST00000367029.5	479
ENST00000367028.6	1030
ENST00000367024.5	2169
ENST00000294811.2	1064
ENST00000367021.8	1672
ENST00000491415.7	2360
ENST00000472886.5	1679
ENST00000367012.4	1301
ENST00000261458.8	1725
ENST00000639952.1	3106
ENST00000419091.7	1854
ENST00000367004.3	1731
ENST00000680073.1	991
ENST00000367001.5	2070
ENST00000366999.9	1477
ENST00000366996.1	1926
ENST00000366994.8	3006
ENST00000366991.5	2333
ENST00000261461.7	2159
ENST00000261455.9	1179
ENST00000366988.5	540
ENST00000366987.6	697
ENST00000294829.5	2186
ENST00000243440.2	459
ENST00000366977.8	857
ENST00000532324.5	937
ENST00000332912.3	402
ENST00000366971.9	1843
ENST00000517399.3	1469
ENST00000366962.8	1828
ENST00000366960.8	3362
ENST00000366958.9	2789
ENST00000366957.10	1395
ENST00000366956.10	4135
ENST00000366955.8	9510
ENST00000391894.6	1416
ENST00000259154.9	2827
ENST00000307340.8	16045
ENST00000408911.8	1504
ENST00000366935.8	1703
ENST00000366933.5	1118
ENST00000366932.4	870
ENST00000366930.9	2608
ENST00000366928.10	724
ENST00000651890.2	3091
ENST00000366926.4	1572
ENST00000366923.8	4653
ENST00000322067.12	1035
ENST00000366922.3	3121
ENST00000358951.7	4295
ENST00000611084.4	3028
ENST00000294889.6	466
ENST00000366913.8	1215
ENST00000366910.10	1043
ENST00000366903.8	1879
ENST00000366899.4	1598
ENST00000343410.7	2232
ENST00000352967.9	1559
ENST00000344922.10	5735
ENST00000340020.11	1092
ENST00000340934.10	1628
ENST00000360827.6	623
ENST00000284476.7	4736
ENST00000642603.2	3181
ENST00000681669.1	1763
ENST00000366875.5	1930
ENST00000366872.10	2164
ENST00000295006.6	2202
ENST00000343537.12	3669
ENST00000366862.10	1123
ENST00000391877.3	1040
ENST00000281701.11	2613
ENST00000465271.6	463
ENST00000678917.1	2675
ENST00000272133.4	1338
ENST00000400952.7	1561
ENST00000272163.9	1944
ENST00000366844.7	2225
ENST00000304786.12	373
ENST00000614058.4	1574
ENST00000366835.8	2703
ENST00000272134.5	1178
ENST00000343818.11	1100
ENST00000366820.10	1178
ENST00000272091.8	1384
ENST00000366813.1	783
ENST00000366812.6	1650
ENST00000366810.6	714
ENST00000328205.9	2220
ENST00000366794.10	3206
ENST00000366788.8	564
ENST00000272117.8	3079
ENST00000366782.6	1943
ENST00000366777.4	2056
ENST00000366769.7	6449
ENST00000617596.5	1367
ENST00000366757.4	1020
ENST00000272164.6	1140
ENST00000284523.2	1187
ENST00000272102.10	638
ENST00000272139.5	887
ENST00000366742.5	546
ENST00000366730.5	791
ENST00000366714.3	1414
ENST00000366711.4	1081
ENST00000570156.7	26929
ENST00000284551.11	1678
ENST00000295033.7	1562
ENST00000366696.2	443
ENST00000689584.1	446
ENST00000620438.2	405
ENST00000305943.9	812
ENST00000366691.4	1038
ENST00000366690.5	883
ENST00000366687.5	862
ENST00000366684.7	1234
ENST00000261396.6	3560
ENST00000344517.5	2269
ENST00000258281.7	2008
ENST00000258243.7	4695
ENST00000366672.5	1756
ENST00000391860.7	1976
ENST00000366669.9	2340
ENST00000271971.7	2179
ENST00000366663.10	990
ENST00000366661.9	2611
ENST00000310256.7	825
ENST00000366654.5	595
ENST00000366653.6	3261
ENST00000366649.7	913
ENST00000366647.9	2207
ENST00000366645.1	2282
ENST00000295050.12	1558
ENST00000366641.4	1677
ENST00000366639.9	1012
ENST00000439617.8	2640
ENST00000674635.1	5749
ENST00000366628.10	670
ENST00000258229.14	6658
ENST00000366624.8	3413
ENST00000366621.8	1074
ENST00000366617.3	1491
ENST00000366612.1	782
ENST00000040877.2	4939
ENST00000366609.4	2445
ENST00000366607.5	557
ENST00000408888.8	1314
ENST00000366603.6	4313
ENST00000358966.6	984
ENST00000645205.1	2384
ENST00000642610.2	1690
ENST00000366600.8	1700
ENST00000484517.2	326
ENST00000389793.7	11564
ENST00000264187.7	3752
ENST00000366592.8	1281
ENST00000354619.10	1576
ENST00000359362.6	832
ENST00000366584.9	1134
ENST00000366582.8	6559
ENST00000542672.7	2857
ENST00000366577.10	4207
ENST00000464121.3	252
ENST00000366574.7	15239
ENST00000611898.4	1907
ENST00000676433.1	2373
ENST00000319653.14	5393
ENST00000318160.5	777
ENST00000366565.5	1843
ENST00000366560.4	1563
ENST00000366559.9	1525
ENST00000366554.3	1321
ENST00000366553.3	2763
ENST00000366548.8	3107
ENST00000357246.4	531
ENST00000536534.7	2029
ENST00000366542.6	5035
ENST00000366541.8	2272
ENST00000673466.1	1753
ENST00000358704.4	1742
ENST00000308105.5	554
ENST00000366535.4	1460
ENST00000366534.9	3010
ENST00000302550.16	770
ENST00000411948.7	411
ENST00000640218.2	2711
ENST00000366523.6	938
ENST00000407071.7	6764
ENST00000490107.6	1346
ENST00000366514.5	1311
ENST00000366513.9	2434
ENST00000366510.4	1301
ENST00000326225.3	6922
ENST00000339986.8	1694
ENST00000366503.3	1382
ENST00000343381.10	1565
ENST00000543802.3	1196
ENST00000294753.8	2226
ENST00000641527.1	2631
ENST00000366488.5	463
ENST00000641802.1	1634
ENST00000642119.1	1259
ENST00000641444.1	1302
ENST00000366485.2	1646
ENST00000408896.4	1216
ENST00000641093.1	1224
ENST00000366481.4	1518
ENST00000641945.2	1223
ENST00000355281.2	1036
ENST00000366479.4	1032
ENST00000359959.4	1002
